Value,Lower Confidence Interval,Upper Confidence Interval,Publication Status,AreaKey,PeriodKey,MetricTypeKey,Sex,Age
35419.0000,,,,E08000025,2019,Sewage Gas (MWh),,
21233.9350,,,,E08000025,2019,Municipal Solid Waste (MWh),,
89310.1700,,,,E08000025,2019,Total renewables (MWh),,
4014.7342,,,,E08000025,2019,Consumption GwH,,
89.3102,,,,E08000025,2019,Generation GwH,,
-3925.4240,,,,E08000025,2019,Difference between consumption and generation,,
0.0222,,,,E08000025,2019,Total Renewable Generation (%),,
419782.0000,,,,E08000025,2018,Estimated number of households,,
27890.2420,,,,E08000025,2018,Photovoltaics (MWh),,
11.4850,,,,E08000025,2018,Onshore Wind (MWh),,
4906.2130,,,,E08000025,2018,Anaerobic Digestion (MWh),,
38555.0000,,,,E08000025,2018,Sewage Gas (MWh),,
21413.1520,,,,E08000025,2018,Municipal Solid Waste (MWh),,
92776.0920,,,,E08000025,2018,Total renewables (MWh),,
4097.6035,,,,E08000025,2018,Consumption GwH,,
92.7761,,,,E08000025,2018,Generation GwH,,
-4004.8274,,,,E08000025,2018,Difference between consumption and generation,,
0.0226,,,,E08000025,2018,Total Renewable Generation (%),,
419782.0000,,,,E08000025,2017,Estimated number of households,,
24786.5550,,,,E08000025,2017,Photovoltaics (MWh),,
12.2300,,,,E08000025,2017,Onshore Wind (MWh),,
4906.2130,,,,E08000025,2017,Anaerobic Digestion (MWh),,
43839.0000,,,,E08000025,2017,Sewage Gas (MWh),,
22901.0530,,,,E08000025,2017,Municipal Solid Waste (MWh),,
96445.0510,,,,E08000025,2017,Total renewables (MWh),,
4148.5548,,,,E08000025,2017,Consumption GwH,,
96.4451,,,,E08000025,2017,Generation GwH,,
-4052.1097,,,,E08000025,2017,Difference between consumption and generation,,
0.0232,,,,E08000025,2017,Total Renewable Generation (%),,
419782.0000,,,,E08000025,2016,Estimated number of households,,
23826.4690,,,,E08000025,2016,Photovoltaics (MWh),,
10.9420,,,,E08000025,2016,Onshore Wind (MWh),,
4919.6550,,,,E08000025,2016,Anaerobic Digestion (MWh),,
82723.8640,,,,E08000025,2016,Sewage Gas (MWh),,
18064.6960,,,,E08000025,2016,Municipal Solid Waste (MWh),,
129545.6260,,,,E08000025,2016,Total renewables (MWh),,
4135.2535,,,,E08000025,2016,Consumption GwH,,
129.5456,,,,E08000025,2016,Generation GwH,,
-4005.7078,,,,E08000025,2016,Difference between consumption and generation,,
0.0313,,,,E08000025,2016,Total Renewable Generation (%),,
419782.0000,,,,E08000025,2015,Estimated number of households,,
19889.6090,,,,E08000025,2015,Photovoltaics (MWh),,
13.7700,,,,E08000025,2015,Onshore Wind (MWh),,
4906.2130,,,,E08000025,2015,Anaerobic Digestion (MWh),,
46779.1920,,,,E08000025,2015,Sewage Gas (MWh),,
71588.7840,,,,E08000025,2015,Total renewables (MWh),,
4227.3716,,,,E08000025,2015,Consumption GwH,,
71.5888,,,,E08000025,2015,Generation GwH,,
-4155.7828,,,,E08000025,2015,Difference between consumption and generation,,
0.0169,,,,E08000025,2015,Total Renewable Generation (%),,
419782.0000,,,,E08000025,2014,Estimated number of households,,
14658.5020,,,,E08000025,2014,Photovoltaics (MWh),,
16.2050,,,,E08000025,2014,Onshore Wind (MWh),,
4906.2130,,,,E08000025,2014,Anaerobic Digestion (MWh),,
59857.0000,,,,E08000025,2014,Sewage Gas (MWh),,
79437.9200,,,,E08000025,2014,Total renewables (MWh),,
4246.8997,,,,E08000025,2014,Consumption GwH,,
79.4379,,,,E08000025,2014,Generation GwH,,
-4167.4618,,,,E08000025,2014,Difference between consumption and generation,,
0.0187,,,,E08000025,2014,Total Renewable Generation (%),,
416.9118,,,,E08000030,2005,Industry emissions (kt CO2),,
186.4743,,,,E08000030,2005,Commercial emissions,,
86.6253,,,,E08000030,2005,Public Sector emissions,,
608.8166,,,,E08000030,2005,Domestic emissions,,
467.5040,,,,E08000030,2005,Transport emissions,,
4.4861,,,,E08000030,2005,LULUCF Net Emissions,,
1770.8180,,,,E08000030,2005,Grand Total Emissions,,
258.1720,,,,E08000030,2005,Population ('000s) MYE,,
6.8591,,,,E08000030,2005,Per Capita Emissions (t),,
103.9734,,,,E08000030,2005,Area (km2),,
17.0315,,,,E08000030,2005,Emissions per km2 (kt),,
417.4284,,,,E08000030,2006,Industry emissions (kt CO2),,
189.7758,,,,E08000030,2006,Commercial emissions,,
85.2480,,,,E08000030,2006,Public Sector emissions,,
611.2802,,,,E08000030,2006,Domestic emissions,,
451.2221,,,,E08000030,2006,Transport emissions,,
4.1278,,,,E08000030,2006,LULUCF Net Emissions,,
1759.0824,,,,E08000030,2006,Grand Total Emissions,,
259.4540,,,,E08000030,2006,Population ('000s) MYE,,
6.7799,,,,E08000030,2006,Per Capita Emissions (t),,
103.9734,,,,E08000030,2006,Area (km2),,
16.9186,,,,E08000030,2006,Emissions per km2 (kt),,
392.7925,,,,E08000030,2007,Industry emissions (kt CO2),,
175.4199,,,,E08000030,2007,Commercial emissions,,
77.8917,,,,E08000030,2007,Public Sector emissions,,
588.0316,,,,E08000030,2007,Domestic emissions,,
442.5510,,,,E08000030,2007,Transport emissions,,
3.8747,,,,E08000030,2007,LULUCF Net Emissions,,
1680.5614,,,,E08000030,2007,Grand Total Emissions,,
260.9390,,,,E08000030,2007,Population ('000s) MYE,,
6.4404,,,,E08000030,2007,Per Capita Emissions (t),,
103.9734,,,,E08000030,2007,Area (km2),,
16.1634,,,,E08000030,2007,Emissions per km2 (kt),,
350.8151,,,,E08000030,2008,Industry emissions (kt CO2),,
164.1917,,,,E08000030,2008,Commercial emissions,,
72.3243,,,,E08000030,2008,Public Sector emissions,,
585.9190,,,,E08000030,2008,Domestic emissions,,
404.1676,,,,E08000030,2008,Transport emissions,,
3.6082,,,,E08000030,2008,LULUCF Net Emissions,,
1581.0259,,,,E08000030,2008,Grand Total Emissions,,
263.0340,,,,E08000030,2008,Population ('000s) MYE,,
6.0107,,,,E08000030,2008,Per Capita Emissions (t),,
103.9734,,,,E08000030,2008,Area (km2),,
15.2061,,,,E08000030,2008,Emissions per km2 (kt),,
267.7800,,,,E08000030,2009,Industry emissions (kt CO2),,
123.7445,,,,E08000030,2009,Commercial emissions,,
55.9617,,,,E08000030,2009,Public Sector emissions,,
532.3260,,,,E08000030,2009,Domestic emissions,,
390.4878,,,,E08000030,2009,Transport emissions,,
3.4501,,,,E08000030,2009,LULUCF Net Emissions,,
1373.7501,,,,E08000030,2009,Grand Total Emissions,,
264.7740,,,,E08000030,2009,Population ('000s) MYE,,
5.1884,,,,E08000030,2009,Per Capita Emissions (t),,
103.9734,,,,E08000030,2009,Area (km2),,
13.2125,,,,E08000030,2009,Emissions per km2 (kt),,
292.9347,,,,E08000030,2010,Industry emissions (kt CO2),,
136.0199,,,,E08000030,2010,Commercial emissions,,
62.1280,,,,E08000030,2010,Public Sector emissions,,
569.2541,,,,E08000030,2010,Domestic emissions,,
396.6760,,,,E08000030,2010,Transport emissions,,
3.2616,,,,E08000030,2010,LULUCF Net Emissions,,
1460.2743,,,,E08000030,2010,Grand Total Emissions,,
266.8340,,,,E08000030,2010,Population ('000s) MYE,,
5.4726,,,,E08000030,2010,Per Capita Emissions (t),,
103.9734,,,,E08000030,2010,Area (km2),,
14.0447,,,,E08000030,2010,Emissions per km2 (kt),,
275.4251,,,,E08000030,2011,Industry emissions (kt CO2),,
128.1400,,,,E08000030,2011,Commercial emissions,,
56.0778,,,,E08000030,2011,Public Sector emissions,,
500.4758,,,,E08000030,2011,Domestic emissions,,
396.3185,,,,E08000030,2011,Transport emissions,,
3.0810,,,,E08000030,2011,LULUCF Net Emissions,,
1359.5182,,,,E08000030,2011,Grand Total Emissions,,
269.5240,,,,E08000030,2011,Population ('000s) MYE,,
5.0441,,,,E08000030,2011,Per Capita Emissions (t),,
103.9734,,,,E08000030,2011,Area (km2),,
13.0756,,,,E08000030,2011,Emissions per km2 (kt),,
275.2519,,,,E08000030,2012,Industry emissions (kt CO2),,
138.8445,,,,E08000030,2012,Commercial emissions,,
58.9103,,,,E08000030,2012,Public Sector emissions,,
534.0574,,,,E08000030,2012,Domestic emissions,,
394.1139,,,,E08000030,2012,Transport emissions,,
2.9887,,,,E08000030,2012,LULUCF Net Emissions,,
1404.1668,,,,E08000030,2012,Grand Total Emissions,,
270.8440,,,,E08000030,2012,Population ('000s) MYE,,
5.1844,,,,E08000030,2012,Per Capita Emissions (t),,
103.9734,,,,E08000030,2012,Area (km2),,
13.5051,,,,E08000030,2012,Emissions per km2 (kt),,
270.8244,,,,E08000030,2013,Industry emissions (kt CO2),,
131.4705,,,,E08000030,2013,Commercial emissions,,
58.7975,,,,E08000030,2013,Public Sector emissions,,
522.0252,,,,E08000030,2013,Domestic emissions,,
394.9670,,,,E08000030,2013,Transport emissions,,
2.7074,,,,E08000030,2013,LULUCF Net Emissions,,
1380.7920,,,,E08000030,2013,Grand Total Emissions,,
271.9550,,,,E08000030,2013,Population ('000s) MYE,,
5.0773,,,,E08000030,2013,Per Capita Emissions (t),,
103.9734,,,,E08000030,2013,Area (km2),,
13.2802,,,,E08000030,2013,Emissions per km2 (kt),,
245.8330,,,,E08000030,2014,Industry emissions (kt CO2),,
108.2585,,,,E08000030,2014,Commercial emissions,,
49.5822,,,,E08000030,2014,Public Sector emissions,,
442.1696,,,,E08000030,2014,Domestic emissions,,
410.9988,,,,E08000030,2014,Transport emissions,,
2.6203,,,,E08000030,2014,LULUCF Net Emissions,,
1259.4624,,,,E08000030,2014,Grand Total Emissions,,
273.9330,,,,E08000030,2014,Population ('000s) MYE,,
4.5977,,,,E08000030,2014,Per Capita Emissions (t),,
103.9734,,,,E08000030,2014,Area (km2),,
12.1133,,,,E08000030,2014,Emissions per km2 (kt),,
236.3729,,,,E08000030,2015,Industry emissions (kt CO2),,
92.0412,,,,E08000030,2015,Commercial emissions,,
49.4291,,,,E08000030,2015,Public Sector emissions,,
429.1434,,,,E08000030,2015,Domestic emissions,,
401.6050,,,,E08000030,2015,Transport emissions,,
2.3907,,,,E08000030,2015,LULUCF Net Emissions,,
1210.9823,,,,E08000030,2015,Grand Total Emissions,,
275.8800,,,,E08000030,2015,Population ('000s) MYE,,
4.3895,,,,E08000030,2015,Per Capita Emissions (t),,
103.9734,,,,E08000030,2015,Area (km2),,
11.6470,,,,E08000030,2015,Emissions per km2 (kt),,
206.6980,,,,E08000030,2016,Industry emissions (kt CO2),,
80.7801,,,,E08000030,2016,Commercial emissions,,
46.8136,,,,E08000030,2016,Public Sector emissions,,
411.5864,,,,E08000030,2016,Domestic emissions,,
405.2966,,,,E08000030,2016,Transport emissions,,
2.3854,,,,E08000030,2016,LULUCF Net Emissions,,
1153.5601,,,,E08000030,2016,Grand Total Emissions,,
278.8870,,,,E08000030,2016,Population ('000s) MYE,,
4.1363,,,,E08000030,2016,Per Capita Emissions (t),,
103.9734,,,,E08000030,2016,Area (km2),,
11.0948,,,,E08000030,2016,Emissions per km2 (kt),,
204.3487,,,,E08000030,2017,Industry emissions (kt CO2),,
84.0721,,,,E08000030,2017,Commercial emissions,,
40.3232,,,,E08000030,2017,Public Sector emissions,,
387.3875,,,,E08000030,2017,Domestic emissions,,
418.3893,,,,E08000030,2017,Transport emissions,,
2.1379,,,,E08000030,2017,LULUCF Net Emissions,,
1136.6587,,,,E08000030,2017,Grand Total Emissions,,
281.2930,,,,E08000030,2017,Population ('000s) MYE,,
4.0408,,,,E08000030,2017,Per Capita Emissions (t),,
103.9734,,,,E08000030,2017,Area (km2),,
10.9322,,,,E08000030,2017,Emissions per km2 (kt),,
203.0057,,,,E08000030,2018,Industry emissions (kt CO2),,
81.6639,,,,E08000030,2018,Commercial emissions,,
39.9113,,,,E08000030,2018,Public Sector emissions,,
387.4414,,,,E08000030,2018,Domestic emissions,,
408.4014,,,,E08000030,2018,Transport emissions,,
2.0225,,,,E08000030,2018,LULUCF Net Emissions,,
1122.4462,,,,E08000030,2018,Grand Total Emissions,,
283.3780,,,,E08000030,2018,Population ('000s) MYE,,
3.9610,,,,E08000030,2018,Per Capita Emissions (t),,
103.9734,,,,E08000030,2018,Area (km2),,
10.7955,,,,E08000030,2018,Emissions per km2 (kt),,
160.1403,,,,E08000030,2019,Industry emissions (kt CO2),,
74.1915,,,,E08000030,2019,Commercial emissions,,
39.7238,,,,E08000030,2019,Public Sector emissions,,
376.7002,,,,E08000030,2019,Domestic emissions,,
395.5728,,,,E08000030,2019,Transport emissions,,
1.9676,,,,E08000030,2019,LULUCF Net Emissions,,
1048.2963,,,,E08000030,2019,Grand Total Emissions,,
285.4780,,,,E08000030,2019,Population ('000s) MYE,,
3.6721,,,,E08000030,2019,Per Capita Emissions (t),,
103.9734,,,,E08000030,2019,Area (km2),,
10.0824,,,,E08000030,2019,Emissions per km2 (kt),,
338.1467,,,,E08000031,2005,Industry emissions (kt CO2),,
208.5102,,,,E08000031,2005,Commercial emissions,,
118.7747,,,,E08000031,2005,Public Sector emissions,,
569.9425,,,,E08000031,2005,Domestic emissions,,
336.1285,,,,E08000031,2005,Transport emissions,,
-1.1432,,,,E08000031,2005,LULUCF Net Emissions,,
1570.3593,,,,E08000031,2005,Grand Total Emissions,,
241.6470,,,,E08000031,2005,Population ('000s) MYE,,
6.4986,,,,E08000031,2005,Per Capita Emissions (t),,
69.4365,,,,E08000031,2005,Area (km2),,
22.6158,,,,E08000031,2005,Emissions per km2 (kt),,
325.7797,,,,E08000031,2006,Industry emissions (kt CO2),,
195.8027,,,,E08000031,2006,Commercial emissions,,
105.9531,,,,E08000031,2006,Public Sector emissions,,
573.2315,,,,E08000031,2006,Domestic emissions,,
328.0741,,,,E08000031,2006,Transport emissions,,
-1.3861,,,,E08000031,2006,LULUCF Net Emissions,,
1527.4550,,,,E08000031,2006,Grand Total Emissions,,
242.8890,,,,E08000031,2006,Population ('000s) MYE,,
6.2887,,,,E08000031,2006,Per Capita Emissions (t),,
69.4365,,,,E08000031,2006,Area (km2),,
21.9979,,,,E08000031,2006,Emissions per km2 (kt),,
310.2599,,,,E08000031,2007,Industry emissions (kt CO2),,
182.9863,,,,E08000031,2007,Commercial emissions,,
97.7611,,,,E08000031,2007,Public Sector emissions,,
553.2198,,,,E08000031,2007,Domestic emissions,,
330.8922,,,,E08000031,2007,Transport emissions,,
-1.5485,,,,E08000031,2007,LULUCF Net Emissions,,
1473.5707,,,,E08000031,2007,Grand Total Emissions,,
243.9100,,,,E08000031,2007,Population ('000s) MYE,,
6.0415,,,,E08000031,2007,Per Capita Emissions (t),,
69.4365,,,,E08000031,2007,Area (km2),,
21.2218,,,,E08000031,2007,Emissions per km2 (kt),,
304.7254,,,,E08000031,2008,Industry emissions (kt CO2),,
176.4764,,,,E08000031,2008,Commercial emissions,,
94.2431,,,,E08000031,2008,Public Sector emissions,,
551.6994,,,,E08000031,2008,Domestic emissions,,
319.8897,,,,E08000031,2008,Transport emissions,,
-1.7181,,,,E08000031,2008,LULUCF Net Emissions,,
1445.3159,,,,E08000031,2008,Grand Total Emissions,,
245.3490,,,,E08000031,2008,Population ('000s) MYE,,
5.8909,,,,E08000031,2008,Per Capita Emissions (t),,
69.4365,,,,E08000031,2008,Area (km2),,
20.8149,,,,E08000031,2008,Emissions per km2 (kt),,
257.0229,,,,E08000031,2009,Industry emissions (kt CO2),,
151.6194,,,,E08000031,2009,Commercial emissions,,
82.3414,,,,E08000031,2009,Public Sector emissions,,
496.6853,,,,E08000031,2009,Domestic emissions,,
310.5076,,,,E08000031,2009,Transport emissions,,
-1.8331,,,,E08000031,2009,LULUCF Net Emissions,,
1296.3435,,,,E08000031,2009,Grand Total Emissions,,
246.0160,,,,E08000031,2009,Population ('000s) MYE,,
5.2693,,,,E08000031,2009,Per Capita Emissions (t),,
69.4365,,,,E08000031,2009,Area (km2),,
18.6695,,,,E08000031,2009,Emissions per km2 (kt),,
267.6310,,,,E08000031,2010,Industry emissions (kt CO2),,
159.8854,,,,E08000031,2010,Commercial emissions,,
87.7880,,,,E08000031,2010,Public Sector emissions,,
530.0567,,,,E08000031,2010,Domestic emissions,,
307.1154,,,,E08000031,2010,Transport emissions,,
-1.9567,,,,E08000031,2010,LULUCF Net Emissions,,
1350.5198,,,,E08000031,2010,Grand Total Emissions,,
247.6400,,,,E08000031,2010,Population ('000s) MYE,,
5.4536,,,,E08000031,2010,Per Capita Emissions (t),,
69.4365,,,,E08000031,2010,Area (km2),,
19.4497,,,,E08000031,2010,Emissions per km2 (kt),,
257.1855,,,,E08000031,2011,Industry emissions (kt CO2),,
156.6386,,,,E08000031,2011,Commercial emissions,,
81.1277,,,,E08000031,2011,Public Sector emissions,,
466.0435,,,,E08000031,2011,Domestic emissions,,
303.6587,,,,E08000031,2011,Transport emissions,,
-2.0885,,,,E08000031,2011,LULUCF Net Emissions,,
1262.5654,,,,E08000031,2011,Grand Total Emissions,,
249.8520,,,,E08000031,2011,Population ('000s) MYE,,
5.0533,,,,E08000031,2011,Per Capita Emissions (t),,
69.4365,,,,E08000031,2011,Area (km2),,
18.1830,,,,E08000031,2011,Emissions per km2 (kt),,
258.5940,,,,E08000031,2012,Industry emissions (kt CO2),,
164.4789,,,,E08000031,2012,Commercial emissions,,
81.9513,,,,E08000031,2012,Public Sector emissions,,
498.2033,,,,E08000031,2012,Domestic emissions,,
299.3785,,,,E08000031,2012,Transport emissions,,
-2.2358,,,,E08000031,2012,LULUCF Net Emissions,,
1300.3702,,,,E08000031,2012,Grand Total Emissions,,
251.0760,,,,E08000031,2012,Population ('000s) MYE,,
5.1792,,,,E08000031,2012,Per Capita Emissions (t),,
69.4365,,,,E08000031,2012,Area (km2),,
18.7275,,,,E08000031,2012,Emissions per km2 (kt),,
245.0313,,,,E08000031,2013,Industry emissions (kt CO2),,
155.7654,,,,E08000031,2013,Commercial emissions,,
83.6331,,,,E08000031,2013,Public Sector emissions,,
486.1164,,,,E08000031,2013,Domestic emissions,,
297.5652,,,,E08000031,2013,Transport emissions,,
-2.4129,,,,E08000031,2013,LULUCF Net Emissions,,
1265.6984,,,,E08000031,2013,Grand Total Emissions,,
251.7080,,,,E08000031,2013,Population ('000s) MYE,,
5.0284,,,,E08000031,2013,Per Capita Emissions (t),,
69.4365,,,,E08000031,2013,Area (km2),,
18.2281,,,,E08000031,2013,Emissions per km2 (kt),,
218.4381,,,,E08000031,2014,Industry emissions (kt CO2),,
127.3812,,,,E08000031,2014,Commercial emissions,,
69.2489,,,,E08000031,2014,Public Sector emissions,,
410.5572,,,,E08000031,2014,Domestic emissions,,
304.2976,,,,E08000031,2014,Transport emissions,,
-2.4548,,,,E08000031,2014,LULUCF Net Emissions,,
1127.4683,,,,E08000031,2014,Grand Total Emissions,,
253.2500,,,,E08000031,2014,Population ('000s) MYE,,
4.4520,,,,E08000031,2014,Per Capita Emissions (t),,
69.4365,,,,E08000031,2014,Area (km2),,
16.2374,,,,E08000031,2014,Emissions per km2 (kt),,
210.8855,,,,E08000031,2015,Industry emissions (kt CO2),,
108.4443,,,,E08000031,2015,Commercial emissions,,
70.7014,,,,E08000031,2015,Public Sector emissions,,
397.9967,,,,E08000031,2015,Domestic emissions,,
305.9571,,,,E08000031,2015,Transport emissions,,
-2.6253,,,,E08000031,2015,LULUCF Net Emissions,,
1091.3598,,,,E08000031,2015,Grand Total Emissions,,
255.1060,,,,E08000031,2015,Population ('000s) MYE,,
4.2781,,,,E08000031,2015,Per Capita Emissions (t),,
69.4365,,,,E08000031,2015,Area (km2),,
15.7174,,,,E08000031,2015,Emissions per km2 (kt),,
182.1087,,,,E08000031,2016,Industry emissions (kt CO2),,
91.4326,,,,E08000031,2016,Commercial emissions,,
61.7107,,,,E08000031,2016,Public Sector emissions,,
382.8843,,,,E08000031,2016,Domestic emissions,,
309.2828,,,,E08000031,2016,Transport emissions,,
-2.6318,,,,E08000031,2016,LULUCF Net Emissions,,
1024.7872,,,,E08000031,2016,Grand Total Emissions,,
258.0170,,,,E08000031,2016,Population ('000s) MYE,,
3.9718,,,,E08000031,2016,Per Capita Emissions (t),,
69.4365,,,,E08000031,2016,Area (km2),,
14.7586,,,,E08000031,2016,Emissions per km2 (kt),,
164.3858,,,,E08000031,2017,Industry emissions (kt CO2),,
96.7692,,,,E08000031,2017,Commercial emissions,,
53.2062,,,,E08000031,2017,Public Sector emissions,,
360.6311,,,,E08000031,2017,Domestic emissions,,
305.4206,,,,E08000031,2017,Transport emissions,,
-2.8118,,,,E08000031,2017,LULUCF Net Emissions,,
977.6011,,,,E08000031,2017,Grand Total Emissions,,
259.9260,,,,E08000031,2017,Population ('000s) MYE,,
3.7611,,,,E08000031,2017,Per Capita Emissions (t),,
69.4365,,,,E08000031,2017,Area (km2),,
14.0791,,,,E08000031,2017,Emissions per km2 (kt),,
160.3102,,,,E08000031,2018,Industry emissions (kt CO2),,
94.3712,,,,E08000031,2018,Commercial emissions,,
51.2313,,,,E08000031,2018,Public Sector emissions,,
362.0366,,,,E08000031,2018,Domestic emissions,,
303.2227,,,,E08000031,2018,Transport emissions,,
-2.8966,,,,E08000031,2018,LULUCF Net Emissions,,
968.2755,,,,E08000031,2018,Grand Total Emissions,,
262.0080,,,,E08000031,2018,Population ('000s) MYE,,
3.6956,,,,E08000031,2018,Per Capita Emissions (t),,
69.4365,,,,E08000031,2018,Area (km2),,
13.9448,,,,E08000031,2018,Emissions per km2 (kt),,
135.1264,,,,E08000031,2019,Industry emissions (kt CO2),,
91.5052,,,,E08000031,2019,Commercial emissions,,
50.4433,,,,E08000031,2019,Public Sector emissions,,
353.8457,,,,E08000031,2019,Domestic emissions,,
297.1873,,,,E08000031,2019,Transport emissions,,
-2.9507,,,,E08000031,2019,LULUCF Net Emissions,,
925.1571,,,,E08000031,2019,Grand Total Emissions,,
263.3570,,,,E08000031,2019,Population ('000s) MYE,,
3.5129,,,,E08000031,2019,Per Capita Emissions (t),,
69.4365,,,,E08000031,2019,Area (km2),,
13.3238,,,,E08000031,2019,Emissions per km2 (kt),,
188.9266,,,,E08000029,2005,Industry emissions (kt CO2),,
222.9373,,,,E08000029,2005,Commercial emissions,,
74.5614,,,,E08000029,2005,Public Sector emissions,,
526.6702,,,,E08000029,2005,Domestic emissions,,
672.4647,,,,E08000029,2005,Transport emissions,,
-1.0525,,,,E08000029,2005,LULUCF Net Emissions,,
1684.5078,,,,E08000029,2005,Grand Total Emissions,,
201.5570,,,,E08000029,2005,Population ('000s) MYE,,
8.3575,,,,E08000029,2005,Per Capita Emissions (t),,
178.2821,,,,E08000029,2005,Area (km2),,
9.4486,,,,E08000029,2005,Emissions per km2 (kt),,
204.6728,,,,E08000029,2006,Industry emissions (kt CO2),,
269.7536,,,,E08000029,2006,Commercial emissions,,
88.9800,,,,E08000029,2006,Public Sector emissions,,
536.4086,,,,E08000029,2006,Domestic emissions,,
646.5441,,,,E08000029,2006,Transport emissions,,
-1.5918,,,,E08000029,2006,LULUCF Net Emissions,,
1744.7673,,,,E08000029,2006,Grand Total Emissions,,
202.3510,,,,E08000029,2006,Population ('000s) MYE,,
8.6225,,,,E08000029,2006,Per Capita Emissions (t),,
178.2821,,,,E08000029,2006,Area (km2),,
9.7866,,,,E08000029,2006,Emissions per km2 (kt),,
197.3096,,,,E08000029,2007,Industry emissions (kt CO2),,
247.0529,,,,E08000029,2007,Commercial emissions,,
82.2301,,,,E08000029,2007,Public Sector emissions,,
515.9407,,,,E08000029,2007,Domestic emissions,,
672.6415,,,,E08000029,2007,Transport emissions,,
-2.0288,,,,E08000029,2007,LULUCF Net Emissions,,
1713.1461,,,,E08000029,2007,Grand Total Emissions,,
203.1700,,,,E08000029,2007,Population ('000s) MYE,,
8.4321,,,,E08000029,2007,Per Capita Emissions (t),,
178.2821,,,,E08000029,2007,Area (km2),,
9.6092,,,,E08000029,2007,Emissions per km2 (kt),,
178.0292,,,,E08000029,2008,Industry emissions (kt CO2),,
224.1935,,,,E08000029,2008,Commercial emissions,,
73.9856,,,,E08000029,2008,Public Sector emissions,,
516.3773,,,,E08000029,2008,Domestic emissions,,
643.2950,,,,E08000029,2008,Transport emissions,,
-2.4003,,,,E08000029,2008,LULUCF Net Emissions,,
1633.4803,,,,E08000029,2008,Grand Total Emissions,,
204.7780,,,,E08000029,2008,Population ('000s) MYE,,
7.9768,,,,E08000029,2008,Per Capita Emissions (t),,
178.2821,,,,E08000029,2008,Area (km2),,
9.1623,,,,E08000029,2008,Emissions per km2 (kt),,
156.7434,,,,E08000029,2009,Industry emissions (kt CO2),,
202.3435,,,,E08000029,2009,Commercial emissions,,
66.3325,,,,E08000029,2009,Public Sector emissions,,
466.2127,,,,E08000029,2009,Domestic emissions,,
615.5163,,,,E08000029,2009,Transport emissions,,
-2.6212,,,,E08000029,2009,LULUCF Net Emissions,,
1504.5273,,,,E08000029,2009,Grand Total Emissions,,
205.4700,,,,E08000029,2009,Population ('000s) MYE,,
7.3224,,,,E08000029,2009,Per Capita Emissions (t),,
178.2821,,,,E08000029,2009,Area (km2),,
8.4390,,,,E08000029,2009,Emissions per km2 (kt),,
183.8970,,,,E08000029,2010,Industry emissions (kt CO2),,
225.7393,,,,E08000029,2010,Commercial emissions,,
75.4123,,,,E08000029,2010,Public Sector emissions,,
496.3109,,,,E08000029,2010,Domestic emissions,,
620.6110,,,,E08000029,2010,Transport emissions,,
-2.9483,,,,E08000029,2010,LULUCF Net Emissions,,
1599.0221,,,,E08000029,2010,Grand Total Emissions,,
206.3290,,,,E08000029,2010,Population ('000s) MYE,,
7.7499,,,,E08000029,2010,Per Capita Emissions (t),,
178.2821,,,,E08000029,2010,Area (km2),,
8.9691,,,,E08000029,2010,Emissions per km2 (kt),,
169.3533,,,,E08000029,2011,Industry emissions (kt CO2),,
225.7163,,,,E08000029,2011,Commercial emissions,,
72.3563,,,,E08000029,2011,Public Sector emissions,,
435.8198,,,,E08000029,2011,Domestic emissions,,
625.0540,,,,E08000029,2011,Transport emissions,,
-3.2479,,,,E08000029,2011,LULUCF Net Emissions,,
1525.0518,,,,E08000029,2011,Grand Total Emissions,,
206.8560,,,,E08000029,2011,Population ('000s) MYE,,
7.3725,,,,E08000029,2011,Per Capita Emissions (t),,
178.2821,,,,E08000029,2011,Area (km2),,
8.5541,,,,E08000029,2011,Emissions per km2 (kt),,
187.6896,,,,E08000029,2012,Industry emissions (kt CO2),,
258.1358,,,,E08000029,2012,Commercial emissions,,
79.8365,,,,E08000029,2012,Public Sector emissions,,
467.8579,,,,E08000029,2012,Domestic emissions,,
621.0715,,,,E08000029,2012,Transport emissions,,
-3.5387,,,,E08000029,2012,LULUCF Net Emissions,,
1611.0527,,,,E08000029,2012,Grand Total Emissions,,
207.4500,,,,E08000029,2012,Population ('000s) MYE,,
7.7660,,,,E08000029,2012,Per Capita Emissions (t),,
178.2821,,,,E08000029,2012,Area (km2),,
9.0365,,,,E08000029,2012,Emissions per km2 (kt),,
207.9775,,,,E08000029,2013,Industry emissions (kt CO2),,
223.4169,,,,E08000029,2013,Commercial emissions,,
68.2549,,,,E08000029,2013,Public Sector emissions,,
457.4581,,,,E08000029,2013,Domestic emissions,,
612.1978,,,,E08000029,2013,Transport emissions,,
-3.9415,,,,E08000029,2013,LULUCF Net Emissions,,
1565.3637,,,,E08000029,2013,Grand Total Emissions,,
209.1400,,,,E08000029,2013,Population ('000s) MYE,,
7.4848,,,,E08000029,2013,Per Capita Emissions (t),,
178.2821,,,,E08000029,2013,Area (km2),,
8.7803,,,,E08000029,2013,Emissions per km2 (kt),,
140.9863,,,,E08000029,2014,Industry emissions (kt CO2),,
225.4545,,,,E08000029,2014,Commercial emissions,,
56.9857,,,,E08000029,2014,Public Sector emissions,,
383.3268,,,,E08000029,2014,Domestic emissions,,
632.3602,,,,E08000029,2014,Transport emissions,,
